OrderDetailID,OrderID,ProductID,Quantity,ProductName,ProductPrice,CustomerID,OrderDate,CustomerFirstName,CustomerLastName,CustomerEmail
1511,1774,46,4,Scanner,250,118,2023/12/31,Olivia,Miller,olivia.miller59@outlook.com
1512,833,6,3,Mouse,50,367,2020/3/30,Isabella,Martinez,isabella.martinez21@outlook.com
1513,1615,10,5,Camera,600,267,2019/8/29,Emma,Miller,emma.miller36@yahoo.com
1514,1546,48,1,Smart TV,1000,124,2019/6/8,Emma,Smith,emma.smith92@gmail.com
1515,1385,19,5,Graphic Tablet,300,273,2021/4/21,Olivia,Jones,olivia.jones30@gmail.com
1516,413,16,5,Webcam,100,26,2019/5/8,Ethan,Jones,ethan.jones9@yahoo.com
1517,1280,5,1,Keyboard,100,252,2021/11/20,Noah,Jones,noah.jones43@outlook.com
1518,1047,1,4,Laptop,1200,210,2019/9/11,Ava,Smith,ava.smith16@live.com
1519,825,28,4,Pen,3,330,2023/9/4,Mason,Williams,mason.williams75@outlook.com
1520,1877,44,1,Whiteboard,130,363,2018/9/25,Olivia,Miller,olivia.miller27@gmail.com
1521,1222,17,3,Microphone,120,423,2019/12/26,Liam,Garcia,liam.garcia49@yahoo.com
1522,76,38,4,Water Bottle,30,286,2021/1/30,Olivia,Miller,olivia.miller52@hotmail.com
1523,361,19,1,Graphic Tablet,300,383,2018/10/1,Logan,Miller,logan.miller65@outlook.com
1524,1000,39,3,Thermos,25,370,2018/10/4,Ava,Johnson,ava.johnson3@live.com
1525,1901,27,4,Notebook,5,299,2020/10/20,Sophia,Williams,sophia.williams40@yahoo.com
1526,1255,19,5,Graphic Tablet,300,191,2022/4/17,Mason,Garcia,mason.garcia20@gmail.com
1527,1566,33,4,Envelope,10,108,2019/3/7,Sophia,Rodriguez,sophia.rodriguez44@yahoo.com
1528,696,11,4,Printer,200,255,2019/11/25,Isabella,Davis,isabella.davis35@gmail.com
1529,10,20,1,Fitness Tracker,160,321,2018/12/29,Logan,Johnson,logan.johnson92@gmail.com
1530,472,45,1,Projector,400,481,2020/6/12,Sophia,Davis,sophia.davis90@live.com
1531,236,7,2,Smartwatch,250,134,2022/10/2,Logan,Rodriguez,logan.rodriguez9@gmail.com
1532,1061,38,3,Water Bottle,30,222,2023/2/21,Olivia,Smith,olivia.smith64@live.com
1533,192,7,5,Smartwatch,250,47,2021/3/7,Olivia,Miller,olivia.miller41@live.com
1534,724,30,1,Stapler,12,353,2021/9/10,Ethan,Jones,ethan.jones6@yahoo.com
1535,1523,46,2,Scanner,250,145,2020/1/28,Olivia,Garcia,olivia.garcia82@yahoo.com
1536,1080,33,3,Envelope,10,374,2021/9/2,Mason,Brown,mason.brown83@gmail.com
1537,439,10,4,Camera,600,350,2022/4/15,Isabella,Johnson,isabella.johnson84@live.com
1538,1541,36,3,Bookshelf,150,186,2023/12/29,Logan,Smith,logan.smith99@yahoo.com
1539,1319,47,2,Headphones,180,121,2020/3/16,Isabella,Smith,isabella.smith20@outlook.com
1540,553,4,2,Monitor,300,235,2023/9/20,Olivia,Jones,olivia.jones23@yahoo.com
1541,388,28,4,Pen,3,377,2020/4/24,Ava,Johnson,ava.johnson45@live.com
1542,1594,18,2,VR Headset,350,170,2020/7/18,Noah,Johnson,noah.johnson46@live.com
1543,1371,37,3,Coffeemaker,90,445,2019/2/17,Logan,Brown,logan.brown44@gmail.com
1544,1938,50,1,Action Camera,300,462,2024/2/17,Mason,Smith,mason.smith94@hotmail.com
1545,949,11,3,Printer,200,390,2023/3/27,Ethan,Smith,ethan.smith98@yahoo.com
1546,353,37,1,Coffeemaker,90,416,2023/7/18,Ava,Martinez,ava.martinez82@outlook.com
1547,1341,3,4,Tablet,450,167,2020/10/6,Ethan,Johnson,ethan.johnson46@live.com
1548,87,10,4,Camera,600,493,2022/11/8,Liam,Johnson,liam.johnson9@hotmail.com
1549,1290,28,2,Pen,3,144,2022/9/10,Isabella,Rodriguez,isabella.rodriguez93@yahoo.com
1550,571,13,3,Desk Lamp,90,396,2023/9/12,Ava,Johnson,ava.johnson88@outlook.com
1551,870,44,3,Whiteboard,130,117,2018/9/22,Emma,Smith,emma.smith3@outlook.com
1552,669,43,3,Filing Cabinet,200,275,2018/9/17,Ava,Davis,ava.davis89@live.com
1553,1611,46,4,Scanner,250,370,2022/12/22,Ava,Johnson,ava.johnson3@live.com
1554,1517,49,3,Gaming Console,500,326,2023/7/16,Mason,Garcia,mason.garcia44@live.com
1555,87,45,4,Projector,400,493,2022/11/8,Liam,Johnson,liam.johnson9@hotmail.com
1556,1481,23,3,Portable Charger,60,391,2020/12/31,Liam,Smith,liam.smith98@yahoo.com
1557,1850,36,5,Bookshelf,150,211,2022/11/28,Liam,Martinez,liam.martinez30@hotmail.com
1558,352,46,3,Scanner,250,253,2023/7/20,Emma,Smith,emma.smith29@live.com
1559,1571,4,5,Monitor,300,328,2020/11/12,Mason,Davis,mason.davis61@live.com
1560,971,21,1,USB Flash Drive,40,317,2022/4/15,Logan,Rodriguez,logan.rodriguez20@outlook.com
1561,233,47,2,Headphones,180,402,2018/11/18,Isabella,Garcia,isabella.garcia74@gmail.com
1562,1791,26,2,Backpack,70,459,2021/12/30,Liam,Martinez,liam.martinez33@live.com
1563,1443,2,5,Smartphone,800,44,2022/4/20,Isabella,Miller,isabella.miller24@yahoo.com
1564,1186,30,3,Stapler,12,48,2020/2/4,Mason,Garcia,mason.garcia15@live.com
1565,652,35,1,Desk Organizer,20,276,2022/10/29,Olivia,Brown,olivia.brown59@hotmail.com
1566,398,7,2,Smartwatch,250,15,2018/9/26,Noah,Williams,noah.williams89@gmail.com
1567,1354,3,3,Tablet,450,147,2023/7/20,Noah,Miller,noah.miller80@live.com
1568,652,29,5,Highlighter,4,276,2022/10/29,Olivia,Brown,olivia.brown59@hotmail.com
1569,1558,40,3,Wall Clock,45,250,2022/6/16,Isabella,Rodriguez,isabella.rodriguez65@gmail.com
1570,653,35,3,Desk Organizer,20,228,2024/2/19,Liam,Johnson,liam.johnson69@gmail.com
1571,197,38,3,Water Bottle,30,319,2020/4/16,Logan,Garcia,logan.garcia39@gmail.com
1572,1476,20,2,Fitness Tracker,160,322,2019/7/30,Ava,Martinez,ava.martinez63@outlook.com
1573,1740,35,5,Desk Organizer,20,439,2022/6/6,Noah,Johnson,noah.johnson18@yahoo.com
1574,752,44,3,Whiteboard,130,159,2021/1/10,Ethan,Davis,ethan.davis21@gmail.com
1575,442,49,4,Gaming Console,500,304,2023/8/16,Liam,Williams,liam.williams38@hotmail.com
1576,942,9,4,Wireless Headphones,150,162,2022/3/12,Sophia,Martinez,sophia.martinez61@hotmail.com
1577,969,38,3,Water Bottle,30,33,2020/7/7,Sophia,Williams,sophia.williams4@yahoo.com
1578,1781,20,2,Fitness Tracker,160,347,2018/9/13,Olivia,Rodriguez,olivia.rodriguez64@hotmail.com
1579,290,39,2,Thermos,25,148,2023/8/12,Ethan,Williams,ethan.williams41@outlook.com
1580,1856,21,2,USB Flash Drive,40,342,2023/4/15,Ethan,Miller,ethan.miller92@outlook.com
1581,910,14,5,Gaming Chair,400,200,2019/7/16,Isabella,Davis,isabella.davis52@yahoo.com
1582,775,10,3,Camera,600,283,2019/10/11,Olivia,Smith,olivia.smith16@live.com
1583,273,9,4,Wireless Headphones,150,1,2021/2/7,Isabella,Miller,isabella.miller52@live.com
1584,1440,11,3,Printer,200,227,2023/7/18,Noah,Garcia,noah.garcia29@outlook.com
1585,1265,35,2,Desk Organizer,20,52,2020/2/24,Logan,Martinez,logan.martinez8@hotmail.com
1586,1952,44,1,Whiteboard,130,435,2021/11/27,Sophia,Smith,sophia.smith26@hotmail.com
1587,405,40,2,Wall Clock,45,312,2020/1/1,Liam,Davis,liam.davis54@hotmail.com
1588,255,23,5,Portable Charger,60,491,2021/9/4,Logan,Johnson,logan.johnson63@live.com
1589,1385,36,3,Bookshelf,150,273,2021/4/21,Olivia,Jones,olivia.jones30@gmail.com
1590,120,27,2,Notebook,5,498,2023/4/29,Sophia,Smith,sophia.smith75@gmail.com
1591,274,16,5,Webcam,100,463,2018/12/3,Logan,Williams,logan.williams62@gmail.com
1592,1704,12,1,E-reader,130,335,2021/2/16,Logan,Martinez,logan.martinez49@gmail.com
1593,918,36,3,Bookshelf,150,11,2021/3/4,Ethan,Miller,ethan.miller64@outlook.com
1594,343,28,3,Pen,3,229,2020/1/1,Liam,Jones,liam.jones94@outlook.com
1595,688,9,5,Wireless Headphones,150,255,2022/6/11,Isabella,Davis,isabella.davis35@gmail.com
1596,1773,3,5,Tablet,450,131,2021/5/23,Mason,Johnson,mason.johnson48@outlook.com
1597,1208,12,4,E-reader,130,370,2021/1/19,Ava,Johnson,ava.johnson3@live.com
1598,1580,2,4,Smartphone,800,201,2022/2/7,Isabella,Davis,isabella.davis70@hotmail.com
1599,1276,8,5,External Hard Drive,120,226,2020/7/18,Logan,Miller,logan.miller86@gmail.com
1600,1224,45,2,Projector,400,386,2019/12/27,Isabella,Rodriguez,isabella.rodriguez47@live.com
1601,340,47,3,Headphones,180,26,2021/6/29,Ethan,Jones,ethan.jones9@yahoo.com
1602,1941,14,2,Gaming Chair,400,363,2022/6/10,Olivia,Miller,olivia.miller27@gmail.com
1603,1711,40,5,Wall Clock,45,386,2020/1/27,Isabella,Rodriguez,isabella.rodriguez47@live.com
1604,173,33,5,Envelope,10,327,2018/11/1,Ethan,Davis,ethan.davis32@live.com
1605,1714,13,3,Desk Lamp,90,465,2021/11/28,Liam,Smith,liam.smith31@live.com
1606,979,42,5,Office Chair,150,351,2021/3/27,Emma,Martinez,emma.martinez92@live.com
1607,1992,27,3,Notebook,5,328,2019/9/5,Mason,Davis,mason.davis61@live.com
1608,1184,1,4,Laptop,1200,324,2023/9/6,Mason,Williams,mason.williams38@live.com
1609,1674,18,4,VR Headset,350,145,2020/8/28,Olivia,Garcia,olivia.garcia82@yahoo.com
1610,559,31,2,Paper Clips,1,412,2023/1/21,Liam,Miller,liam.miller32@yahoo.com
1611,1461,19,5,Graphic Tablet,300,14,2020/3/30,Sophia,Davis,sophia.davis22@live.com
1612,1473,5,4,Keyboard,100,412,2021/4/7,Liam,Miller,liam.miller32@yahoo.com
1613,494,36,2,Bookshelf,150,15,2021/10/4,Noah,Williams,noah.williams89@gmail.com
1614,655,28,4,Pen,3,162,2022/11/23,Sophia,Martinez,sophia.martinez61@hotmail.com
1615,1159,37,4,Coffeemaker,90,448,2021/11/16,Mason,Miller,mason.miller68@yahoo.com
1616,1784,21,1,USB Flash Drive,40,154,2022/3/2,Emma,Garcia,emma.garcia48@outlook.com
1617,1184,31,1,Paper Clips,1,324,2023/9/6,Mason,Williams,mason.williams38@live.com
1618,298,17,3,Microphone,120,274,2020/9/1,Noah,Jones,noah.jones62@outlook.com
1619,1148,3,2,Tablet,450,226,2019/12/24,Logan,Miller,logan.miller86@gmail.com
1620,11,41,3,Desk,250,56,2020/7/5,Olivia,Martinez,olivia.martinez41@outlook.com
1621,1961,42,2,Office Chair,150,122,2020/2/21,Mason,Brown,mason.brown33@yahoo.com
1622,81,11,2,Printer,200,49,2020/12/14,Emma,Miller,emma.miller65@gmail.com
1623,942,49,2,Gaming Console,500,162,2022/3/12,Sophia,Martinez,sophia.martinez61@hotmail.com
1624,1538,9,3,Wireless Headphones,150,431,2020/5/21,Noah,Martinez,noah.martinez8@gmail.com
1625,68,49,5,Gaming Console,500,453,2023/1/5,Sophia,Smith,sophia.smith83@yahoo.com
1626,1063,27,1,Notebook,5,378,2019/8/29,Sophia,Davis,sophia.davis4@gmail.com
1627,959,49,2,Gaming Console,500,483,2023/2/27,Ava,Davis,ava.davis77@hotmail.com
1628,1597,39,3,Thermos,25,100,2022/3/17,Olivia,Brown,olivia.brown3@gmail.com
1629,1643,40,4,Wall Clock,45,10,2021/3/23,Ethan,Smith,ethan.smith30@yahoo.com
1630,905,6,4,Mouse,50,50,2019/6/9,Noah,Williams,noah.williams71@gmail.com
1631,482,38,5,Water Bottle,30,242,2023/8/11,Emma,Davis,emma.davis4@yahoo.com
1632,1117,20,1,Fitness Tracker,160,453,2022/10/15,Sophia,Smith,sophia.smith83@yahoo.com
1633,25,33,5,Envelope,10,382,2024/2/18,Mason,Brown,mason.brown50@outlook.com
1634,1464,44,2,Whiteboard,130,402,2019/2/4,Isabella,Garcia,isabella.garcia74@gmail.com
1635,1900,32,2,Binder,8,160,2021/7/25,Ava,Smith,ava.smith28@gmail.com
1636,266,28,3,Pen,3,157,2020/8/15,Isabella,Johnson,isabella.johnson51@hotmail.com
1637,592,41,1,Desk,250,146,2024/1/4,Liam,Rodriguez,liam.rodriguez54@hotmail.com
1638,1296,12,4,E-reader,130,3,2023/7/11,Isabella,Smith,isabella.smith72@live.com
1639,182,14,1,Gaming Chair,400,277,2020/5/13,Sophia,Jones,sophia.jones49@outlook.com
1640,960,30,3,Stapler,12,31,2019/4/28,Mason,Williams,mason.williams78@gmail.com
1641,610,41,5,Desk,250,154,2023/12/5,Emma,Garcia,emma.garcia48@outlook.com
1642,1407,38,1,Water Bottle,30,72,2022/12/13,Liam,Garcia,liam.garcia52@live.com
1643,1716,8,3,External Hard Drive,120,468,2021/5/12,Noah,Johnson,noah.johnson75@outlook.com
1644,1495,12,5,E-reader,130,448,2021/9/9,Mason,Miller,mason.miller68@yahoo.com
1645,49,37,5,Coffeemaker,90,212,2020/6/3,Mason,Smith,mason.smith17@hotmail.com
1646,910,19,5,Graphic Tablet,300,200,2019/7/16,Isabella,Davis,isabella.davis52@yahoo.com
1647,1544,46,1,Scanner,250,234,2019/6/1,Liam,Johnson,liam.johnson33@live.com
1648,1749,5,1,Keyboard,100,470,2024/2/22,Olivia,Williams,olivia.williams94@hotmail.com
1649,811,10,4,Camera,600,343,2019/10/3,Isabella,Johnson,isabella.johnson90@yahoo.com
1650,1580,10,5,Camera,600,201,2022/2/7,Isabella,Davis,isabella.davis70@hotmail.com
1651,741,44,5,Whiteboard,130,328,2024/1/19,Mason,Davis,mason.davis61@live.com
1652,929,10,2,Camera,600,74,2023/8/13,Liam,Garcia,liam.garcia94@live.com
1653,1267,25,2,Computer Mouse Pad,15,426,2023/3/31,Ethan,Davis,ethan.davis47@gmail.com
1654,1721,37,3,Coffeemaker,90,161,2023/3/6,Noah,Davis,noah.davis69@outlook.com
1655,142,33,2,Envelope,10,124,2022/1/17,Emma,Smith,emma.smith92@gmail.com
1656,1787,2,2,Smartphone,800,448,2020/2/26,Mason,Miller,mason.miller68@yahoo.com
1657,666,9,2,Wireless Headphones,150,313,2022/11/12,Mason,Garcia,mason.garcia74@yahoo.com
1658,66,9,4,Wireless Headphones,150,316,2021/4/11,Ethan,Davis,ethan.davis92@yahoo.com
1659,852,20,2,Fitness Tracker,160,71,2019/11/1,Emma,Johnson,emma.johnson63@gmail.com
1660,540,31,1,Paper Clips,1,114,2018/12/11,Olivia,Rodriguez,olivia.rodriguez16@gmail.com
1661,1893,4,5,Monitor,300,109,2023/7/29,Sophia,Garcia,sophia.garcia32@outlook.com
1662,1085,4,3,Monitor,300,417,2021/5/27,Ethan,Martinez,ethan.martinez42@live.com
1663,1589,13,5,Desk Lamp,90,341,2023/4/30,Mason,Brown,mason.brown8@yahoo.com
1664,1576,46,3,Scanner,250,442,2020/6/6,Logan,Rodriguez,logan.rodriguez28@yahoo.com
1665,162,49,1,Gaming Console,500,107,2023/2/5,Olivia,Williams,olivia.williams2@live.com
1666,1762,6,2,Mouse,50,88,2023/3/17,Logan,Johnson,logan.johnson1@gmail.com
1667,1472,27,1,Notebook,5,385,2021/6/9,Isabella,Brown,isabella.brown57@gmail.com
1668,110,37,2,Coffeemaker,90,107,2022/3/22,Olivia,Williams,olivia.williams2@live.com
1669,1891,41,5,Desk,250,202,2022/11/29,Ethan,Rodriguez,ethan.rodriguez60@live.com
1670,1350,31,3,Paper Clips,1,406,2019/7/6,Olivia,Jones,olivia.jones43@hotmail.com
1671,1776,19,1,Graphic Tablet,300,478,2021/12/13,Ethan,Martinez,ethan.martinez84@gmail.com
1672,222,2,2,Smartphone,800,311,2020/9/3,Isabella,Garcia,isabella.garcia61@outlook.com
1673,732,42,2,Office Chair,150,252,2018/10/15,Noah,Jones,noah.jones43@outlook.com
1674,1239,39,2,Thermos,25,339,2020/9/26,Isabella,Martinez,isabella.martinez74@outlook.com
1675,732,33,5,Envelope,10,252,2018/10/15,Noah,Jones,noah.jones43@outlook.com
1676,351,3,5,Tablet,450,360,2021/2/27,Olivia,Garcia,olivia.garcia11@live.com
1677,1118,13,4,Desk Lamp,90,175,2019/10/5,Ethan,Brown,ethan.brown67@yahoo.com
1678,135,5,4,Keyboard,100,41,2024/1/10,Ethan,Garcia,ethan.garcia62@live.com
1679,1419,8,1,External Hard Drive,120,187,2023/8/10,Emma,Jones,emma.jones25@live.com
1680,410,32,5,Binder,8,322,2021/11/25,Ava,Martinez,ava.martinez63@outlook.com
1681,1963,1,1,Laptop,1200,103,2020/7/23,Liam,Smith,liam.smith2@yahoo.com
1682,478,49,3,Gaming Console,500,483,2023/6/12,Ava,Davis,ava.davis77@hotmail.com
1683,228,48,1,Smart TV,1000,441,2023/12/5,Ethan,Jones,ethan.jones15@gmail.com
1684,957,6,2,Mouse,50,261,2023/9/2,Mason,Miller,mason.miller75@live.com
1685,1879,37,4,Coffeemaker,90,405,2023/3/27,Ava,Martinez,ava.martinez66@live.com
1686,1161,17,1,Microphone,120,405,2023/12/23,Ava,Martinez,ava.martinez66@live.com
1687,1919,36,4,Bookshelf,150,393,2019/11/5,Ethan,Johnson,ethan.johnson51@yahoo.com
1688,420,11,1,Printer,200,416,2022/5/18,Ava,Martinez,ava.martinez82@outlook.com
1689,1491,25,4,Computer Mouse Pad,15,162,2019/12/30,Sophia,Martinez,sophia.martinez61@hotmail.com
1690,451,29,2,Highlighter,4,480,2020/5/25,Mason,Rodriguez,mason.rodriguez12@gmail.com
1691,706,23,1,Portable Charger,60,150,2022/9/19,Liam,Martinez,liam.martinez33@live.com
1692,535,9,5,Wireless Headphones,150,489,2019/6/16,Noah,Garcia,noah.garcia13@yahoo.com
1693,1361,17,5,Microphone,120,272,2019/10/11,Liam,Johnson,liam.johnson99@gmail.com
1694,555,8,2,External Hard Drive,120,93,2020/10/17,Ethan,Jones,ethan.jones97@hotmail.com
1695,127,3,5,Tablet,450,272,2022/6/25,Liam,Johnson,liam.johnson99@gmail.com
1696,691,35,4,Desk Organizer,20,491,2020/2/22,Logan,Johnson,logan.johnson63@live.com
1697,973,32,3,Binder,8,163,2018/11/8,Ava,Rodriguez,ava.rodriguez4@hotmail.com
1698,1054,7,5,Smartwatch,250,27,2023/6/8,Ava,Brown,ava.brown53@yahoo.com
1699,246,42,1,Office Chair,150,114,2022/4/13,Olivia,Rodriguez,olivia.rodriguez16@gmail.com
1700,1420,6,5,Mouse,50,382,2021/11/29,Mason,Brown,mason.brown50@outlook.com
1701,1357,15,4,Bluetooth Speaker,180,21,2019/1/4,Logan,Davis,logan.davis3@live.com
1702,1066,26,1,Backpack,70,142,2019/6/3,Logan,Jones,logan.jones99@gmail.com
1703,585,42,4,Office Chair,150,331,2020/3/22,Ethan,Smith,ethan.smith36@hotmail.com
1704,1242,8,2,External Hard Drive,120,143,2022/4/14,Ava,Jones,ava.jones99@gmail.com
1705,1600,46,5,Scanner,250,23,2022/12/19,Mason,Johnson,mason.johnson73@yahoo.com
1706,1891,2,5,Smartphone,800,202,2022/11/29,Ethan,Rodriguez,ethan.rodriguez60@live.com
1707,1618,22,4,Charging Cable,20,408,2020/7/4,Ava,Miller,ava.miller16@outlook.com
1708,1882,8,1,External Hard Drive,120,442,2019/10/26,Logan,Rodriguez,logan.rodriguez28@yahoo.com
1709,132,33,3,Envelope,10,427,2021/9/17,Isabella,Miller,isabella.miller86@hotmail.com
1710,1784,12,4,E-reader,130,154,2022/3/2,Emma,Garcia,emma.garcia48@outlook.com
1711,916,44,5,Whiteboard,130,321,2022/2/11,Logan,Johnson,logan.johnson92@gmail.com
1712,161,20,3,Fitness Tracker,160,37,2020/12/1,Isabella,Smith,isabella.smith90@outlook.com
1713,1796,45,4,Projector,400,77,2020/10/21,Emma,Garcia,emma.garcia29@outlook.com
1714,577,42,2,Office Chair,150,496,2020/2/11,Noah,Davis,noah.davis69@outlook.com
1715,1914,6,3,Mouse,50,214,2022/2/21,Ethan,Jones,ethan.jones55@yahoo.com
1716,219,9,5,Wireless Headphones,150,391,2022/3/14,Liam,Smith,liam.smith98@yahoo.com
1717,552,6,4,Mouse,50,288,2020/4/29,Logan,Davis,logan.davis53@gmail.com
1718,1395,6,5,Mouse,50,436,2018/10/5,Ethan,Miller,ethan.miller56@hotmail.com
1719,993,48,3,Smart TV,1000,188,2020/1/9,Ava,Smith,ava.smith60@yahoo.com
1720,1750,18,3,VR Headset,350,426,2022/10/27,Ethan,Davis,ethan.davis47@gmail.com
1721,1042,31,3,Paper Clips,1,71,2022/11/13,Emma,Johnson,emma.johnson63@gmail.com
1722,1255,6,5,Mouse,50,191,2022/4/17,Mason,Garcia,mason.garcia20@gmail.com
1723,587,47,2,Headphones,180,87,2023/6/23,Ethan,Rodriguez,ethan.rodriguez62@gmail.com
1724,1940,46,3,Scanner,250,47,2020/5/27,Olivia,Miller,olivia.miller41@live.com
1725,1083,45,3,Projector,400,352,2022/9/2,Olivia,Smith,olivia.smith13@hotmail.com
1726,265,31,5,Paper Clips,1,365,2019/7/9,Liam,Miller,liam.miller98@gmail.com
1727,694,9,5,Wireless Headphones,150,192,2023/10/5,Isabella,Brown,isabella.brown8@outlook.com
1728,888,27,3,Notebook,5,227,2019/4/25,Noah,Garcia,noah.garcia29@outlook.com
1729,1290,30,4,Stapler,12,144,2022/9/10,Isabella,Rodriguez,isabella.rodriguez93@yahoo.com
1730,584,34,1,Calculator,25,106,2019/11/19,Isabella,Williams,isabella.williams1@hotmail.com
1731,126,8,2,External Hard Drive,120,290,2024/2/21,Logan,Smith,logan.smith53@yahoo.com
1732,1744,34,4,Calculator,25,492,2020/12/20,Logan,Williams,logan.williams73@gmail.com
1733,465,16,1,Webcam,100,215,2022/11/20,Sophia,Smith,sophia.smith90@live.com
1734,1895,41,3,Desk,250,29,2019/6/18,Isabella,Davis,isabella.davis60@outlook.com
1735,1290,18,5,VR Headset,350,144,2022/9/10,Isabella,Rodriguez,isabella.rodriguez93@yahoo.com
1736,824,6,4,Mouse,50,361,2021/6/26,Olivia,Garcia,olivia.garcia26@gmail.com
1737,686,46,4,Scanner,250,250,2022/11/15,Isabella,Rodriguez,isabella.rodriguez65@gmail.com
1738,1293,34,2,Calculator,25,70,2019/8/15,Sophia,Brown,sophia.brown77@hotmail.com
1739,653,47,2,Headphones,180,228,2024/2/19,Liam,Johnson,liam.johnson69@gmail.com
1740,1187,41,1,Desk,250,340,2022/6/27,Mason,Williams,mason.williams24@outlook.com
1741,1394,36,4,Bookshelf,150,22,2021/2/10,Ethan,Garcia,ethan.garcia51@live.com
1742,1684,4,3,Monitor,300,190,2023/9/11,Noah,Williams,noah.williams36@live.com
1743,891,1,1,Laptop,1200,473,2022/10/20,Mason,Martinez,mason.martinez8@yahoo.com
1744,609,47,4,Headphones,180,83,2021/5/20,Olivia,Rodriguez,olivia.rodriguez28@outlook.com
1745,264,8,3,External Hard Drive,120,218,2023/7/16,Olivia,Miller,olivia.miller1@yahoo.com
1746,1579,33,5,Envelope,10,183,2021/5/10,Olivia,Jones,olivia.jones9@hotmail.com
1747,344,17,2,Microphone,120,401,2022/7/27,Noah,Miller,noah.miller56@gmail.com
1748,521,20,2,Fitness Tracker,160,373,2020/1/28,Emma,Williams,emma.williams74@yahoo.com
1749,969,37,1,Coffeemaker,90,33,2020/7/7,Sophia,Williams,sophia.williams4@yahoo.com
1750,1942,40,2,Wall Clock,45,96,2022/3/9,Ava,Smith,ava.smith52@gmail.com
1751,1540,24,2,SD Card,30,66,2020/1/16,Mason,Williams,mason.williams1@live.com
1752,95,4,3,Monitor,300,211,2020/3/15,Liam,Martinez,liam.martinez30@hotmail.com
1753,707,29,5,Highlighter,4,294,2023/7/7,Noah,Martinez,noah.martinez75@yahoo.com
1754,912,48,3,Smart TV,1000,62,2022/6/4,Ethan,Davis,ethan.davis86@hotmail.com
1755,333,14,3,Gaming Chair,400,376,2019/9/15,Olivia,Rodriguez,olivia.rodriguez1@hotmail.com
1756,1849,5,5,Keyboard,100,323,2023/7/10,Ethan,Jones,ethan.jones25@gmail.com
1757,1424,50,4,Action Camera,300,325,2020/11/10,Ethan,Garcia,ethan.garcia6@yahoo.com
1758,571,10,1,Camera,600,396,2023/9/12,Ava,Johnson,ava.johnson88@outlook.com
1759,1947,20,3,Fitness Tracker,160,95,2021/11/6,Ava,Brown,ava.brown32@gmail.com
1760,1679,16,5,Webcam,100,467,2023/10/9,Isabella,Davis,isabella.davis84@outlook.com
1761,1386,22,2,Charging Cable,20,161,2020/5/1,Noah,Davis,noah.davis69@outlook.com
1762,1333,35,5,Desk Organizer,20,127,2023/8/26,Mason,Martinez,mason.martinez99@outlook.com
1763,307,21,2,USB Flash Drive,40,237,2022/7/17,Mason,Jones,mason.jones34@outlook.com
1764,476,40,3,Wall Clock,45,218,2018/10/4,Olivia,Miller,olivia.miller1@yahoo.com
1765,83,17,2,Microphone,120,212,2020/4/7,Mason,Smith,mason.smith17@hotmail.com
1766,634,41,2,Desk,250,379,2023/10/17,Ava,Williams,ava.williams32@yahoo.com
1767,253,33,4,Envelope,10,321,2023/5/24,Logan,Johnson,logan.johnson92@gmail.com
1768,521,13,2,Desk Lamp,90,373,2020/1/28,Emma,Williams,emma.williams74@yahoo.com
1769,369,21,2,USB Flash Drive,40,271,2019/9/12,Emma,Smith,emma.smith23@gmail.com
1770,1125,25,5,Computer Mouse Pad,15,302,2022/10/16,Ava,Rodriguez,ava.rodriguez66@live.com
1771,70,27,2,Notebook,5,36,2019/4/23,Logan,Johnson,logan.johnson63@yahoo.com
1772,634,27,3,Notebook,5,379,2023/10/17,Ava,Williams,ava.williams32@yahoo.com
1773,688,42,5,Office Chair,150,255,2022/6/11,Isabella,Davis,isabella.davis35@gmail.com
1774,746,20,4,Fitness Tracker,160,347,2019/3/19,Olivia,Rodriguez,olivia.rodriguez64@hotmail.com
1775,1080,30,5,Stapler,12,374,2021/9/2,Mason,Brown,mason.brown83@gmail.com
1776,326,22,4,Charging Cable,20,315,2023/5/27,Liam,Williams,liam.williams45@live.com
1777,604,29,3,Highlighter,4,273,2022/10/9,Olivia,Jones,olivia.jones30@gmail.com
1778,1841,35,2,Desk Organizer,20,468,2023/5/30,Noah,Johnson,noah.johnson75@outlook.com
1779,810,38,3,Water Bottle,30,283,2020/12/3,Olivia,Smith,olivia.smith16@live.com
1780,999,36,4,Bookshelf,150,49,2021/11/7,Emma,Miller,emma.miller65@gmail.com
1781,291,12,3,E-reader,130,64,2019/5/25,Noah,Johnson,noah.johnson99@live.com
1782,917,1,3,Laptop,1200,299,2020/2/29,Sophia,Williams,sophia.williams40@yahoo.com
1783,641,50,2,Action Camera,300,246,2023/1/26,Olivia,Johnson,olivia.johnson33@gmail.com
1784,9,1,3,Laptop,1200,134,2019/7/14,Logan,Rodriguez,logan.rodriguez9@gmail.com
1785,1477,28,3,Pen,3,225,2021/7/11,Olivia,Brown,olivia.brown26@hotmail.com
1786,1952,48,3,Smart TV,1000,435,2021/11/27,Sophia,Smith,sophia.smith26@hotmail.com
1787,663,47,3,Headphones,180,94,2020/3/9,Olivia,Brown,olivia.brown44@hotmail.com
1788,1411,3,4,Tablet,450,34,2021/8/27,Mason,Garcia,mason.garcia6@yahoo.com
1789,948,18,3,VR Headset,350,239,2024/1/11,Liam,Brown,liam.brown19@yahoo.com
